Data,Time,Open,High,Low,Close,Voltick,Volume
2018.12.12,10:57,88425.00000,88545.00000,88425.00000,88535.00000,4444,14217
2018.12.12,10:58,88535.00000,88575.00000,88475.00000,88560.00000,3821,13191
2018.12.12,10:59,88565.00000,88570.00000,88510.00000,88525.00000,1952,6083
2018.12.12,11:00,88530.00000,88545.00000,88455.00000,88470.00000,2651,7841
2018.12.12,11:01,88475.00000,88520.00000,88460.00000,88505.00000,1307,4937
2018.12.12,11:02,88505.00000,88510.00000,88455.00000,88470.00000,1319,4332
2018.12.12,11:03,88470.00000,88495.00000,88465.00000,88485.00000,698,2444
2018.12.12,11:04,88490.00000,88495.00000,88425.00000,88475.00000,2220,6925
2018.12.12,11:05,88475.00000,88520.00000,88470.00000,88490.00000,1535,4787
2018.12.12,11:06,88490.00000,88535.00000,88480.00000,88480.00000,1831,6866
2018.12.12,11:07,88485.00000,88510.00000,88455.00000,88465.00000,1294,3994
2018.12.12,11:08,88465.00000,88475.00000,88375.00000,88390.00000,3165,10293
2018.12.12,11:09,88385.00000,88400.00000,88325.00000,88385.00000,3894,12821
2018.12.12,11:10,88385.00000,88410.00000,88290.00000,88290.00000,3541,11067
2018.12.12,11:11,88290.00000,88350.00000,88280.00000,88340.00000,2578,9039
2018.12.12,11:12,88345.00000,88345.00000,88290.00000,88335.00000,1248,4907
2018.12.12,11:13,88335.00000,88395.00000,88335.00000,88360.00000,2316,8413
2018.12.12,11:14,88355.00000,88365.00000,88285.00000,88310.00000,2102,7682
2018.12.12,11:15,88310.00000,88385.00000,88305.00000,88385.00000,1793,8057
2018.12.12,11:16,88385.00000,88405.00000,88355.00000,88365.00000,2472,8329
2018.12.12,11:17,88370.00000,88375.00000,88330.00000,88340.00000,1255,4094
2018.12.12,11:18,88345.00000,88365.00000,88300.00000,88360.00000,1480,6452
2018.12.12,11:19,88355.00000,88360.00000,88255.00000,88315.00000,2914,9608
2018.12.12,11:20,88310.00000,88350.00000,88280.00000,88295.00000,1824,6123
2018.12.12,11:21,88300.00000,88325.00000,88205.00000,88225.00000,3571,10398
2018.12.12,11:22,88225.00000,88245.00000,88155.00000,88205.00000,4247,15052
2018.12.12,11:23,88195.00000,88275.00000,88145.00000,88170.00000,3416,11583
2018.12.12,11:24,88170.00000,88270.00000,88135.00000,88270.00000,2810,9905
2018.12.12,11:25,88265.00000,88315.00000,88195.00000,88225.00000,3707,12138
2018.12.12,11:26,88225.00000,88235.00000,88155.00000,88190.00000,1705,6300
2018.12.12,11:27,88190.00000,88215.00000,88160.00000,88185.00000,860,2443
2018.12.12,11:28,88180.00000,88205.00000,88150.00000,88205.00000,853,2620
2018.12.12,11:29,88200.00000,88245.00000,88180.00000,88245.00000,1110,4565
2018.12.12,11:30,88245.00000,88260.00000,88170.00000,88200.00000,2272,8939
2018.12.12,11:31,88200.00000,88210.00000,88155.00000,88180.00000,1170,3697
2018.12.12,11:32,88175.00000,88245.00000,88175.00000,88235.00000,1024,4107
2018.12.12,11:33,88235.00000,88240.00000,88100.00000,88165.00000,3969,12505
2018.12.12,11:34,88160.00000,88275.00000,88145.00000,88235.00000,3648,12357
2018.12.12,11:35,88230.00000,88270.00000,88170.00000,88175.00000,2481,9370
2018.12.12,11:36,88175.00000,88195.00000,88115.00000,88170.00000,2872,10796
